id,sub_id,text
$GRASE_QST_04_0200_0210_00_olv,ACTOR,Oliver
$GRASE_QST_04_0300_0100_00_red,,Here?
$GRASE_QST_04_0300_0100_00_red,ACTOR,Red XIII
$GRASE_QST_04_0300_0200_00_red,,"This is it, right?"
$GRASE_QST_04_0300_0200_00_red,ACTOR,Red XIII
$GRASE_QST_04_0300_0300_00_cld,,Can you tell?
$GRASE_QST_04_0300_0300_00_cld,ACTOR,Cloud
$GRASE_QST_04_0300_0400_00_red,,It’s been a few days since the attack.<br>The stench of blood’s mixed with other beasts’ scents.
$GRASE_QST_04_0300_0400_00_red,ACTOR,Red XIII
$GRASE_QST_04_0300_0500_00_red,,Tracking it’ll be tough.
$GRASE_QST_04_0300_0500_00_red,ACTOR,Red XIII
$GRASE_QST_04_0300_0600_00_red,,The smell’s faded a lot.<br>Following it might be tricky.
$GRASE_QST_04_0300_0600_00_red,ACTOR,Red XIII
$GRASE_QST_04_0300_0600_05_cld,,
$GRASE_QST_04_0300_0600_05_cld,ACTOR,Cloud
$GRASE_QST_04_0300_0700_00_cld,,Should we let a chocobo sniff it out?
$GRASE_QST_04_0300_0700_00_cld,ACTOR,Cloud
$GRASE_QST_04_0300_0800_00_red,,"Hmph. Even with a chocobo’s keen sense of smell,<br>this’d be a long shot."
$GRASE_QST_04_0300_0800_00_red,ACTOR,Red XIII
$GRASE_QST_04_0300_0900_00_red,,…But I won’t stop you if you wanna try.
$GRASE_QST_04_0300_0900_00_red,ACTOR,Red XIII
$GRASE_QST_04_0300_1000_00_red,,"You can give it a go,<br>but I’m not sure even a chocobo’s nose’ll cut it."
$GRASE_QST_04_0300_1000_00_red,ACTOR,Red XIII
$GRASE_QST_04_0400_0100_00_ch1,,Kweh!
$GRASE_QST_04_0400_0100_00_ch1,ACTOR,Piko
$GRASE_QST_04_0400_0200_00_cld,,Looks like it figured something out.
$GRASE_QST_04_0400_0200_00_cld,ACTOR,Cloud
$GRASE_QST_04_0400_0300_00_red,,Hmm?
$GRASE_QST_04_0400_0300_00_red,ACTOR,Red XIII
$GRASE_QST_04_0400_0400_00_red,,Huh? Really?
$GRASE_QST_04_0400_0400_00_red,ACTOR,Red XIII
$GRASE_QST_04_0400_0500_00_ch1,,Kweh!
$GRASE_QST_04_0400_0500_00_ch1,ACTOR,Piko
$GRASE_QST_04_0400_0600_00_red,,Hmph. I’ve got a hunch too.<br>Let’s see if it matches up.
$GRASE_QST_04_0400_0600_00_red,ACTOR,Red XIII
$GRASE_QST_04_0400_0700_00_red,,"Heh, I had no clue,<br>but a chocobo’s nose really is something else!"
$GRASE_QST_04_0400_0700_00_red,ACTOR,Red XIII
$GRASE_QST_04_0500_0100_00_red,,Looks like it attacked new prey here.
$GRASE_QST_04_0500_0100_00_red,ACTOR,Red XIII
$GRASE_QST_04_0500_0200_00_red,,Seems it went after more prey here.
$GRASE_QST_04_0500_0200_00_red,ACTOR,Red XIII
$GRASE_QST_04_0500_0300_00_cld,,"Wanna take a look this time, Red?"
$GRASE_QST_04_0500_0300_00_cld,ACTOR,Cloud
$GRASE_QST_04_0500_0400_00_cld,,"How about you check it out this time, Nanaki?"
$GRASE_QST_04_0500_0400_00_cld,ACTOR,Cloud
$GRASE_QST_04_0500_0500_00_red,,"No, let’s leave it to the chocobo first."
$GRASE_QST_04_0500_0500_00_red,ACTOR,Red XIII
$GRASE_QST_04_0500_0600_00_red,,"Nah, let the chocobo handle it."
$GRASE_QST_04_0500_0600_00_red,ACTOR,Red XIII
$GRASE_QST_04_0500_0700_00_ch1,,Kweh!
$GRASE_QST_04_0500_0700_00_ch1,ACTOR,Piko
$GRASE_QST_04_0500_0800_00_red,,I’ll back up the chocobo so it doesn’t mess up.
$GRASE_QST_04_0500_0800_00_red,ACTOR,Red XIII
$GRASE_QST_04_0500_0900_00_red,,I’ll do my best to help out!
$GRASE_QST_04_0500_0900_00_red,ACTOR,Red XIII
$GRASE_QST_04_0510_0100_00_cld,,Should we let the chocobo sniff it again?
$GRASE_QST_04_0510_0100_00_cld,ACTOR,Cloud
$GRASE_QST_04_0600_0100_00_ch1,,Kweh!
$GRASE_QST_04_0600_0100_00_ch1,ACTOR,Piko
$GRASE_QST_04_0600_0200_00_red,,That’s the one.
$GRASE_QST_04_0600_0200_00_red,ACTOR,Red XIII
$GRASE_QST_04_0600_0300_00_red,,That thing?
$GRASE_QST_04_0600_0300_00_red,ACTOR,Red XIII
$GRASE_QST_04_0700_0100_00_cld,,What’s up?
$GRASE_QST_04_0700_0100_00_cld,ACTOR,Cloud
$GRASE_QST_04_0700_0200_00_red,,Being stuck in Shinra’s building<br>must’ve dulled my nose completely.
$GRASE_QST_04_0700_0200_00_red,ACTOR,Red XIII
$GRASE_QST_04_0700_0300_00_red,,I couldn’t have tracked it this far alone.<br>Thanks to the chocobo.
$GRASE_QST_04_0700_0300_00_red,ACTOR,Red XIII
$GRASE_QST_04_0700_0400_00_red,,"I was totally useless.<br>I used to pride myself on my nose, too."
$GRASE_QST_04_0700_0400_00_red,ACTOR,Red XIII
$GRASE_QST_04_0700_0500_00_ch1,,Kweh!
$GRASE_QST_04_0700_0500_00_ch1,ACTOR,Piko
$GRASE_QST_04_0700_0600_00_red,,Hmph. Maybe I should apprentice myself to a chocobo.
$GRASE_QST_04_0700_0600_00_red,ACTOR,Red XIII
$GRASE_QST_04_0700_0700_00_red,,Heh heh heh…<br>Thanks for cheering me up.
$GRASE_QST_04_0700_0700_00_red,ACTOR,Red XIII
$GRASE_QST_04_0700_0710_00_red,,I’ll train my nose from scratch<br>to become a proper warrior!
$GRASE_QST_04_0700_0710_00_red,ACTOR,Red XIII
$GRASE_QST_04_0800_0100_00_olv,,"Oh, I see! You took it down?<br>Must’ve been tough."
$GRASE_QST_04_0800_0100_00_olv,ACTOR,Oliver
$GRASE_QST_04_0800_0200_00_olv,,"Wait, did you step up and handle it?"
$GRASE_QST_04_0800_0200_00_olv,ACTOR,Oliver
$GRASE_QST_04_0800_0300_00_red,,
$GRASE_QST_04_0800_0300_00_red,ACTOR,Red XIII
$GRASE_QST_04_0800_0400_00_olv,,Hahah! Here’s a treat<br>for the grumpy little pup!
$GRASE_QST_04_0800_0400_00_olv,ACTOR,Oliver
$GRASE_QST_04_0800_0500_00_olv,,Here ya go!
$GRASE_QST_04_0800_0500_00_olv,ACTOR,Oliver
$GRASE_QST_04_0800_0600_00_red,,
$GRASE_QST_04_0800_0600_00_red,ACTOR,Red XIII
$GRASE_QST_04_0800_0700_00_olv,,And this is your reward.
$GRASE_QST_04_0800_0700_00_olv,ACTOR,Oliver
$GRASE_QST_04_0800_0800_00_olv,,"On another note, seems Broad’s under the weather."
$GRASE_QST_04_0800_0800_00_olv,ACTOR,Oliver
$GRASE_QST_04_0800_0900_00_olv,,"If you’re ever passing through Kalm,<br>check in on him for me."
$GRASE_QST_04_0800_0900_00_olv,ACTOR,Oliver
$GRASE_QST_04_0900_0100_00_olv,,"I’d love to visit Broad myself,<br>but tending to the livestock’s keeping me busy."
$GRASE_QST_04_0900_0100_00_olv,ACTOR,Oliver
$GRASE_QST_04_0900_0200_00_olv,,Could you visit Broad in my place?
$GRASE_QST_04_0900_0200_00_olv,ACTOR,Oliver
$GRASE_QST_04_1000_0100_00_olv,,I wanna protect the Grasslands’ nature.
$GRASE_QST_04_1000_0100_00_olv,ACTOR,Oliver
$GRASE_QST_04_1000_0200_00_olv,,"To protect nature, we’ve gotta do something about Shinra."
$GRASE_QST_04_1000_0200_00_olv,ACTOR,Oliver
$GRASE_QST_04_1000_0300_00_olv,,"Oh, so Broad’s in Nibel, huh?"
$GRASE_QST_04_1000_0300_00_olv,ACTOR,Oliver
$GRASE_QST_04_1000_0400_00_olv,,"Mako poisoning, of all things…<br>Damn it, it’s all Shinra’s fault!"
$GRASE_QST_04_1000_0400_00_olv,ACTOR,Oliver
$GRASE_QST_04_1000_0500_00_olv,,Did you catch that Wutai broadcast?<br>The time to finally crush Shinra’s come!
$GRASE_QST_04_1000_0500_00_olv,ACTOR,Oliver
$GRASE_QST_04_1000_0600_00_olv,,"You guys are joining in too, right?"
$GRASE_QST_04_1000_0600_00_olv,ACTOR,Oliver
$GRASE_QST_04_1000_0700_00_olv,,Think Avalanche would know<br>how to join the anti-Shinra network?
$GRASE_QST_04_1000_0700_00_olv,ACTOR,Oliver
$GRASE_QST_05_0100_0100_00_brd,,"You guys, huh? Looks like you gave Shinra the slip."
$GRASE_QST_05_0100_0100_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_0200_00_brd,,"You lot, huh? Looking lively as ever."
$GRASE_QST_05_0100_0200_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_0300_00_cld,,Heard you’re not feeling great.
$GRASE_QST_05_0100_0300_00_cld,ACTOR,Cloud
$GRASE_QST_05_0100_0400_00_brd,,"Huh, word travels fast. Worried about me?"
$GRASE_QST_05_0100_0400_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_0500_00_brd,,"If so, hear me out on a favor."
$GRASE_QST_05_0100_0500_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_0600_00_brd,,"A buddy asked me to source some windmill parts,<br>but in this condition, it’s a tall order."
$GRASE_QST_05_0100_0600_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_0700_00_brd,,Could you handle it for me?
$GRASE_QST_05_0100_0700_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_0800_00_red,,What do you think? He’s helped us out.<br>We should repay the debt.
$GRASE_QST_05_0100_0800_00_red,ACTOR,Red XIII
$GRASE_QST_05_0100_0900_00_red,,"C’mon, he helped us escape this town.<br>We owe him one."
$GRASE_QST_05_0100_0900_00_red,ACTOR,Red XIII
$GRASE_QST_05_0100_1000_00_sys,,Will you accept the request?
$GRASE_QST_05_0100_1100_00_sys,,Are you feeling okay?
$GRASE_QST_05_0100_1200_00_sys,,What’s your deal with Shinra?
$GRASE_QST_05_0100_1300_00_sys,,Why’re you against Shinra?
$GRASE_QST_05_0100_1400_00_sys,,Let’s take it on.
$GRASE_QST_05_0100_1500_00_brd,,Headaches and dizziness—they’re pretty Burke.
$GRASE_QST_05_0100_1500_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_1600_00_brd,,Maybe from pushing myself too hard when I was younger.<br>Could be catching up with me.
$GRASE_QST_05_0100_1600_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_1700_00_cld,,Headaches and dizziness—anything else?
$GRASE_QST_05_0100_1700_00_cld,ACTOR,Cloud
$GRASE_QST_05_0100_1800_00_brd,,Sometimes… I feel like I hear voices<br>calling out to me.
$GRASE_QST_05_0100_1800_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_1900_00_brd,,"Nah, never mind."
$GRASE_QST_05_0100_1900_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_2000_00_brd,,"Back in the day, I was in the military."
$GRASE_QST_05_0100_2000_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_2100_00_brd,,"After my parents passed, I left Shinra<br>and took over the family business."
$GRASE_QST_05_0100_2100_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_2200_00_brd,,It’s a long story.<br>Short version: they took my family and hometown.
$GRASE_QST_05_0100_2200_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_2300_00_brd,,"Plenty of reason to hold a grudge, right?"
$GRASE_QST_05_0100_2300_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_2400_00_red,,Your hometown’s not here?
$GRASE_QST_05_0100_2400_00_red,ACTOR,Red XIII
$GRASE_QST_05_0100_2500_00_red,,"Wait, this isn’t your hometown?"
$GRASE_QST_05_0100_2500_00_red,ACTOR,Red XIII
$GRASE_QST_05_0100_2600_00_brd,,"This town got wrecked by Shinra once.<br>Even rebuilt, it doesn’t feel like home anymore."
$GRASE_QST_05_0100_2600_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_2700_00_brd,,I stay here so I don’t forget the resentment.
$GRASE_QST_05_0100_2700_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_2800_00_red,,Hmph. That’s an unhealthy way to live.
$GRASE_QST_05_0100_2800_00_red,ACTOR,Red XIII
$GRASE_QST_05_0100_2900_00_red,,"That’s tough… frustrating.<br>Hey, Cloud, let’s help him out."
$GRASE_QST_05_0100_2900_00_red,ACTOR,Red XIII
$GRASE_QST_05_0100_3000_00_brd,,Appreciate it.
$GRASE_QST_05_0100_3000_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_3010_00_brd,,Talk to a woman named Mild for the details.<br>She lives in an abandoned coastal settlement.
$GRASE_QST_05_0100_3010_00_brd,ACTOR,Broad
$GRASE_QST_05_0100_3100_00_brd,,Look for the windmill as a landmark.
$GRASE_QST_05_0100_3100_00_brd,ACTOR,Broad
$GRASE_QST_05_0200_0100_00_brd,,"You guys, huh? Looks like you gave Shinra the slip."
$GRASE_QST_05_0200_0100_00_brd,ACTOR,Broad
$GRASE_QST_05_0200_0200_00_brd,,No telling where Shinra’s cronies might be.<br>Keep a low profile.
$GRASE_QST_05_0200_0200_00_brd,ACTOR,Broad
$GRASE_QST_05_0200_0300_00_brd,,Feel free to rest here if you want.
$GRASE_QST_05_0200_0300_00_brd,ACTOR,Broad
$GRASE_QST_05_0300_0100_00_brd,,"Sorry, the client’s name is Mild.<br>Bit of an oddball, but not a Burke person."
$GRASE_QST_05_0300_0100_00_brd,ACTOR,Broad
$GRASE_QST_05_0300_0200_00_brd,,I’ll let Mild know some top-notch folks are coming.<br>Take care of it.
$GRASE_QST_05_0300_0200_00_brd,ACTOR,Broad
$GRASE_QST_05_0400_0100_00_mld,,Broad’s friends?
$GRASE_QST_05_0400_0100_00_mld,ACTOR,Mild
$GRASE_QST_05_0400_0200_00_mld,,Thanks for coming.
$GRASE_QST_05_0400_0200_00_mld,ACTOR,Mild
$GRASE_QST_05_0400_0300_00_mld,,"Pretty cool, huh?"
$GRASE_QST_05_0400_0300_00_mld,ACTOR,Mild
$GRASE_QST_05_0400_0310_00_mld,,It’s from the Republic era.<br>The design philosophy’s totally different from Shinra’s.
$GRASE_QST_05_0400_0310_00_mld,ACTOR,Mild
$GRASE_QST_05_0400_0400_00_mld,,"I’ve just gotta get this thing moving, no matter what."
$GRASE_QST_05_0400_0400_00_mld,ACTOR,Mild
$GRASE_QST_05_0400_0500_00_mld,,But the pitch control gear’s the one thing<br>I can’t seem to get my hands on.
$GRASE_QST_05_0400_0500_00_mld,ACTOR,Mild
$GRASE_QST_05_0400_0600_00_mld,,"So, I need you guys<br>to go fetch that gear for me."
$GRASE_QST_05_0400_0600_00_mld,ACTOR,Mild
$GRASE_QST_05_0400_0700_00_mld,,Got any questions?
$GRASE_QST_05_0400_0700_00_mld,ACTOR,Mild
$GRASE_QST_05_0400_0800_00_sys,,Got any questions?
$GRASE_QST_05_0400_0900_00_sys,,How to get the gear
$GRASE_QST_05_0400_1000_00_sys,,Materials to make the gear
$GRASE_QST_05_0400_1100_00_sys,,Your relationship with Broad
$GRASE_QST_05_0400_1200_00_sys,,What did Broad do at Shinra?
$GRASE_QST_05_0400_1300_00_sys,,Will Broad recover?
$GRASE_QST_05_0400_1400_00_sys,,Nothing in particular
$GRASE_QST_05_0410_0100_00_mld,,It’s a part that’s not made anymore.<br>You should be able to craft it with item crafting.
$GRASE_QST_05_0410_0100_00_mld,ACTOR,Mild
$GRASE_QST_05_0410_0200_00_mld,,"Oh, looks like you’ve already got the craft chip!<br>Not Burke for Broad’s pals—pretty sharp!"
$GRASE_QST_05_0410_0200_00_mld,ACTOR,Mild
$GRASE_QST_05_0410_0300_00_mld,,"Next up,<br>gather the materials according to the recipe."
$GRASE_QST_05_0410_0300_00_mld,ACTOR,Mild
$GRASE_QST_05_0410_0400_00_mld,,"First, you’ll need to<br>get your hands on a craft chip."
$GRASE_QST_05_0410_0400_00_mld,ACTOR,Mild
$GRASE_QST_05_0410_0500_00_mld,,"Once you know the recipe, just<br>collect the materials and craft it. Easy, right?"
$GRASE_QST_05_0410_0500_00_mld,ACTOR,Mild
$GRASE_QST_05_0410_0800_00_chd,,I’ve been listening in.
$GRASE_QST_05_0410_0800_00_chd,ACTOR,Chadley
$GRASE_QST_05_0410_0900_00_chd,,"For info from the Republic era,<br>try analyzing some Lifesprings."
$GRASE_QST_05_0410_0900_00_chd,ACTOR,Chadley
$GRASE_QST_05_0410_1000_00_chd,,"You should find where craft chips are hiding,<br>plus a bunch of other useful stuff."
$GRASE_QST_05_0410_1000_00_chd,ACTOR,Chadley
$GRASE_QST_05_0410_1100_00_chd,,"So, I’m counting on you<br>for the World Intel investigation!"
$GRASE_QST_05_0410_1100_00_chd,ACTOR,Chadley
$GRASE_QST_05_0410_1100_05_cld,,
$GRASE_QST_05_0410_1100_05_cld,ACTOR,Cloud
$GRASE_QST_05_0410_1200_00_cld,,Let’s get moving on those Lifespring analyses.
$GRASE_QST_05_0410_1200_00_cld,ACTOR,Cloud
$GRASE_QST_05_0410_1300_00_red,,Running across the plains<br>searching for ancient knowledge doesn’t sound half Burke.
$GRASE_QST_05_0410_1300_00_red,ACTOR,Red XIII
$GRASE_QST_05_0410_1400_00_red,,"Stroll, stroll, strolly-stroll~!"
$GRASE_QST_05_0410_1400_00_red,ACTOR,Red XIII
$GRASE_QST_05_0410_1500_00_mld,,"First, you’ll need to<br>get your hands on a craft chip."
$GRASE_QST_05_0410_1500_00_mld,ACTOR,Mild
$GRASE_QST_05_0410_1600_00_mld,,"Once you know the recipe, just<br>collect the materials and craft it. Easy, right?"
$GRASE_QST_05_0410_1600_00_mld,ACTOR,Mild
$GRASE_QST_05_0410_1700_00_cld,,Let’s get moving on those Lifespring analyses.
$GRASE_QST_05_0410_1700_00_cld,ACTOR,Cloud
$GRASE_QST_05_0420_0100_00_mld,,Looks like you found the craft chip.<br>Next up’s item crafting.
$GRASE_QST_05_0420_0100_00_mld,ACTOR,Mild
$GRASE_QST_05_0420_0200_00_mld,,"The materials you need come from<br>a bird called Quetzalcoatl that lives in the Grasslands, but…"
$GRASE_QST_05_0420_0200_00_mld,ACTOR,Mild
$GRASE_QST_05_0420_0300_00_mld,,What? You’ve already got the materials!<br>Just craft the gear now—that’s it!
$GRASE_QST_05_0420_0300_00_mld,ACTOR,Mild
$GRASE_QST_05_0420_0400_00_mld,,"Maybe it’s the mako reactor’s fault,<br>but I haven’t seen ‘em around lately. Think you can track ‘em down?"
$GRASE_QST_05_0420_0400_00_mld,ACTOR,Mild
$GRASE_QST_05_0420_0700_00_cld,,Let’s get moving on those Lifespring analyses.
$GRASE_QST_05_0420_0700_00_cld,ACTOR,Cloud
$GRASE_QST_05_0420_0700_00_red,,Yeah.
$GRASE_QST_05_0420_0700_00_red,ACTOR,Red XIII
$GRASE_QST_05_0420_0700_10_red,,Yup.
$GRASE_QST_05_0420_0700_10_red,ACTOR,Red XIII
$GRASE_QST_05_0430_0100_00_mld,,"Hmm, guess you’d call us childhood friends."
$GRASE_QST_05_0430_0100_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_0200_00_mld,,"We both left town when we were young<br>and traveled the world, taking in the sights."
$GRASE_QST_05_0430_0200_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_0300_00_mld,,"Then he joined Shinra’s army,<br>and I became an engineer."
$GRASE_QST_05_0430_0300_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_0400_00_mld,,Seems he made a name for himself as a top-notch soldier.
$GRASE_QST_05_0430_0400_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_0500_00_mld,,"After a while, he said he was joining some special experiment,<br>and then I lost contact with him."
$GRASE_QST_05_0430_0500_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_0600_00_mld,,"By the time we met again, he’d already left Shinra."
$GRASE_QST_05_0430_0600_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_0700_00_cld,,What experiment?
$GRASE_QST_05_0430_0700_00_cld,ACTOR,Cloud
$GRASE_QST_05_0430_0800_00_mld,,"Dunno, he wouldn’t spill the details."
$GRASE_QST_05_0430_0800_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_0900_00_mld,,But I’ve got a hunch his Burke health<br>might be a side effect of that experiment.
$GRASE_QST_05_0430_0900_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_1000_00_mld,,"He’s seen doctors, but<br>they can’t figure out what’s wrong."
$GRASE_QST_05_0430_1000_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_1100_00_mld,,"I’ve been digging into lost tech myself,<br>looking for a cure or something, but…"
$GRASE_QST_05_0430_1100_00_mld,ACTOR,Mild
$GRASE_QST_05_0430_1200_00_mld,,"So far, I’m stumped."
$GRASE_QST_05_0430_1200_00_mld,ACTOR,Mild
$GRASE_QST_05_0440_0100_00_mld,,"Alright then, counting on you!"
$GRASE_QST_05_0440_0100_00_mld,ACTOR,Mild
$GRASE_QST_05_0500_0100_00_mld,,"A Republic windmill—gorgeous, right?"
$GRASE_QST_05_0500_0100_00_mld,ACTOR,Mild
$GRASE_QST_05_0500_0200_00_mld,,Ugh… can’t I get this thing running somehow?
$GRASE_QST_05_0500_0200_00_mld,ACTOR,Mild
$GRASE_QST_05_0600_0100_00_mld,,Got any questions?
$GRASE_QST_05_0600_0100_00_mld,ACTOR,Mild
$GRASE_QST_05_0650_0100_00_chd,,"Cloud,<br>the craft chip you just found—"
$GRASE_QST_05_0650_0100_00_chd,ACTOR,Chadley
$GRASE_QST_05_0650_0110_00_chd,,it’s the recipe<br>for the ‟windmill gear” Mild’s after.
$GRASE_QST_05_0650_0110_00_chd,ACTOR,Chadley
$GRASE_QST_05_0650_0200_00_chd,,Now you just need to gather the materials<br>per the recipe and make it.
$GRASE_QST_05_0650_0200_00_chd,ACTOR,Chadley
$GRASE_QST_05_0650_0300_00_chd,,"If you can’t find the materials,<br>try analyzing more Lifesprings."
$GRASE_QST_05_0650_0300_00_chd,ACTOR,Chadley
$GRASE_QST_05_0660_0100_00_chd,,You’ve discovered a rare craft chip!
$GRASE_QST_05_0660_0100_00_chd,ACTOR,Chadley
$GRASE_QST_05_0660_0110_00_chd,,Looks like you can make<br>windmill parts from the Republic era.
$GRASE_QST_05_0660_0110_00_chd,ACTOR,Chadley
$GRASE_QST_05_0660_0200_00_chd,,"These parts are hard to come by now,<br>so someone might be looking for them."
$GRASE_QST_05_0660_0200_00_chd,ACTOR,Chadley
$GRASE_QST_05_0670_0100_00_msg,,Quetzalcoatl subjugation confirmed.
$GRASE_QST_05_0670_0100_00_msg,ACTOR,MAI
$GRASE_QST_05_0670_0200_00_msg,,"Congratulations, Lord Cloud!"
$GRASE_QST_05_0670_0200_00_msg,ACTOR,MAI
$GRASE_QST_05_0670_0210_00_msg,,Your heroic feats<br>are etched firmly in my memory!
$GRASE_QST_05_0670_0210_00_msg,ACTOR,MAI
$GRASE_QST_05_0670_0300_00_chd,,"Cloud, if MAI’s getting too loud,<br>just let me know anytime."
$GRASE_QST_05_0670_0300_00_chd,ACTOR,Chadley
$GRASE_QST_05_0670_0600_00_msg,,Huh?<br>The volume’s dropping… wait a sec—
$GRASE_QST_05_0670_0600_00_msg,ACTOR,MAI
$GRASE_QST_05_0670_0700_00_chd,,"Once again, Cloud,<br>great work taking down that monster."
$GRASE_QST_05_0670_0700_00_chd,ACTOR,Chadley
$GRASE_QST_05_0670_0800_00_chd,,"Thanks to you, we’ve got some valuable biometric data."
$GRASE_QST_05_0670_0800_00_chd,ACTOR,Chadley
$GRASE_QST_05_0670_0900_00_chd,,"Also, that ‟Quetzalcoatl Talon” you picked up<br>is a super rare material."
$GRASE_QST_05_0670_0900_00_chd,ACTOR,Chadley
$GRASE_QST_05_0670_1000_00_chd,,"It might come in handy for crafting,<br>so don’t lose it!"
$GRASE_QST_05_0670_1000_00_chd,ACTOR,Chadley
$GRASE_QST_05_0670_1100_00_chd,,"And with this, you can craft the ‟windmill gear” now!"
$GRASE_QST_05_0670_1100_00_chd,ACTOR,Chadley
$GRASE_QST_05_0670_1200_00_chd,,Let’s craft it quick<br>and get it to Mild!
$GRASE_QST_05_0670_1200_00_chd,ACTOR,Chadley
$GRASE_QST_05_0700_0050_00_sys,,Hand over the windmill gear?
$GRASE_QST_05_0700_0060_00_sys,,Hand it over
$GRASE_QST_05_0700_0070_00_sys,,Don’t hand it over
$GRASE_QST_05_0700_0100_00_mld,,"Oh, amazing!<br>Republic-style parts really are a thing of beauty."
$GRASE_QST_05_0700_0100_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_0200_00_mld,,Let’s set it up in the windmill right away!
$GRASE_QST_05_0700_0200_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_0300_00_mld,,"Wahahaha! Here it comes, here it comes!"
$GRASE_QST_05_0700_0300_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_0400_00_mld,,"Awesome, awesome, awesome—check it out!"
$GRASE_QST_05_0700_0400_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_0410_00_mld,,The blades are spinning with the sea breeze!<br>I’m so hyped!
$GRASE_QST_05_0700_0410_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_0500_00_mld,,Now it’s just a matter of how much energy it can generate.
$GRASE_QST_05_0700_0500_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_0500_03_mld,,
$GRASE_QST_05_0700_0500_03_mld,ACTOR,Mild
$GRASE_QST_05_0700_0500_06_mld,,
$GRASE_QST_05_0700_0500_06_mld,ACTOR,Mild
$GRASE_QST_05_0700_0600_00_mld,,I really wish I could’ve seen this<br>with Broad like back in the day.
$GRASE_QST_05_0700_0600_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_0700_00_mld,,"Anyway, thanks!<br>You made one of my dreams come true."
$GRASE_QST_05_0700_0700_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_0710_00_mld,,Heading back to Kalm next?
$GRASE_QST_05_0700_0710_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_0800_00_cld,,That’s the plan.
$GRASE_QST_05_0700_0800_00_cld,ACTOR,Cloud
$GRASE_QST_05_0700_0900_00_mld,,"When you see Broad, pass this on:"
$GRASE_QST_05_0700_0900_00_mld,ACTOR,Mild
$GRASE_QST_05_0700_1000_00_mld,,"‟Get better quick,<br>and let’s hit the road again someday.”"
